Jer.45	In the fourth year of <jLink data-type='P' data-strong='H3079' clickHandler><jLink data-type='P' data-strong='H3079' clickHandler><jLink data-type='P' data-strong='H3079' clickHandler>Jehoiakim</jLink></jLink></jLink>'s reign, after <jLink data-type='P' data-strong='H1263J' clickHandler><jLink data-type='P' data-strong='H1263J' clickHandler><jLink data-type='P' data-strong='H1263J' clickHandler>Baruch</jLink></jLink></jLink> wrote down what <jLink data-type='P' data-strong='H3414L' clickHandler><jLink data-type='P' data-strong='H3414L' clickHandler><jLink data-type='P' data-strong='H3414L' clickHandler>Jeremiah</jLink></jLink></jLink> dictated, God told <jLink data-type='P' data-strong='H3414L' clickHandler><jLink data-type='P' data-strong='H3414L' clickHandler><jLink data-type='P' data-strong='H3414L' clickHandler>Jeremiah</jLink></jLink></jLink> to tell <jLink data-type='P' data-strong='H1263J' clickHandler><jLink data-type='P' data-strong='H1263J' clickHandler><jLink data-type='P' data-strong='H1263J' clickHandler>Baruch</jLink></jLink></jLink> that <jLink data-type='P' data-strong='H1263J' clickHandler><jLink data-type='P' data-strong='H1263J' clickHandler><jLink data-type='P' data-strong='H1263J' clickHandler>Baruch</jLink></jLink></jLink> should not whine about sorrow, because God is about to destroy what He has built. However, God will protect <jLink data-type='P' data-strong='H1263J' clickHandler><jLink data-type='P' data-strong='H1263J' clickHandler><jLink data-type='P' data-strong='H1263J' clickHandler>Baruch</jLink></jLink></jLink> wherever he goes.
Jer.46	God tells <jLink data-type='P' data-strong='H3414L' clickHandler><jLink data-type='P' data-strong='H3414L' clickHandler><jLink data-type='P' data-strong='H3414L' clickHandler>Jeremiah</jLink></jLink></jLink> to tell <jLink data-type='P' data-strong='H4714H' clickHandler><jLink data-type='P' data-strong='H4714H' clickHandler><jLink data-type='P' data-strong='H4714H' clickHandler>Egypt</jLink></jLink></jLink> to equip for battle and to conquer the land up to around the <jLink data-type='L' data-strong='H6578' clickHandler><jLink data-type='L' data-strong='H6578' clickHandler><jLink data-type='L' data-strong='H6578' clickHandler>Euphrates</jLink></jLink></jLink> River. Then they will be sacrificed near the <jLink data-type='L' data-strong='H6578' clickHandler><jLink data-type='L' data-strong='H6578' clickHandler><jLink data-type='L' data-strong='H6578' clickHandler>Euphrates</jLink></jLink></jLink> by God because this is a day of vengeance for God. The Babylonians will attack the Egyptian army and lay them to waste. The Babylonians will continue on into <jLink data-type='P' data-strong='H4714H' clickHandler><jLink data-type='P' data-strong='H4714H' clickHandler><jLink data-type='P' data-strong='H4714H' clickHandler>Egypt</jLink></jLink></jLink>, conquering it and laying <jLink data-type='L' data-strong='H5297' clickHandler><jLink data-type='L' data-strong='H5297' clickHandler><jLink data-type='L' data-strong='H5297' clickHandler>Memphis</jLink></jLink></jLink> to waste. The Egyptians will be shamed and destroyed, but later will be inhabited again. God is with the Jewish exiles. God will punish them but will not completely destroy them so that they will again return to their homeland and in peace and safety.
Jer.47	Before <jLink data-type='P' data-strong='H4714H' clickHandler><jLink data-type='P' data-strong='H4714H' clickHandler><jLink data-type='P' data-strong='H4714H' clickHandler>Egypt</jLink></jLink></jLink> attacked <jLink data-type='L' data-strong='H5804' clickHandler><jLink data-type='L' data-strong='H5804' clickHandler><jLink data-type='L' data-strong='H5804' clickHandler>Gaza</jLink></jLink></jLink>, God tells <jLink data-type='P' data-strong='H3414L' clickHandler><jLink data-type='P' data-strong='H3414L' clickHandler><jLink data-type='P' data-strong='H3414L' clickHandler>Jeremiah</jLink></jLink></jLink> that the time has come to completely destroy all of the Philistines, and <jLink data-type='P' data-strong='H4714H' clickHandler><jLink data-type='P' data-strong='H4714H' clickHandler><jLink data-type='P' data-strong='H4714H' clickHandler>Egypt</jLink></jLink></jLink> will do that because God commanded it.
Jer.48	God, the King, reveals that the Moabites will be completely destroyed and laid to waste. <jLink data-type='P' data-strong='H4124H' clickHandler><jLink data-type='P' data-strong='H4124H' clickHandler><jLink data-type='P' data-strong='H4124H' clickHandler>Moab</jLink></jLink></jLink> will be drunk and wallow in its vomit. The Moabites had ridiculed <jLink data-type='P' data-strong='H3478' clickHandler><jLink data-type='P' data-strong='H3478' clickHandler><jLink data-type='P' data-strong='H3478' clickHandler>Israel</jLink></jLink></jLink>. They have been wicked and worshiped pagan gods. <jLink data-type='P' data-strong='H4124H' clickHandler><jLink data-type='P' data-strong='H4124H' clickHandler><jLink data-type='P' data-strong='H4124H' clickHandler>Moab</jLink></jLink></jLink> will become an object of ridicule and will go into deep mourning. Even those that flee will be punished. Their sons and daughters will be exiled. However, God will later restore <jLink data-type='P' data-strong='H4124H' clickHandler><jLink data-type='P' data-strong='H4124H' clickHandler><jLink data-type='P' data-strong='H4124H' clickHandler>Moab</jLink></jLink></jLink>.
Jer.49	God asks why the Ammonites have taken part of the land of <jLink data-type='P' data-strong='H3478' clickHandler><jLink data-type='P' data-strong='H3478' clickHandler><jLink data-type='P' data-strong='H3478' clickHandler>Israel</jLink></jLink></jLink>. <jLink data-type='L' data-strong='H5983' clickHandler><jLink data-type='L' data-strong='H5983' clickHandler><jLink data-type='L' data-strong='H5983' clickHandler>Ammon</jLink></jLink></jLink> will be conquered and destroyed, and the people of <jLink data-type='P' data-strong='H3478' clickHandler><jLink data-type='P' data-strong='H3478' clickHandler><jLink data-type='P' data-strong='H3478' clickHandler>Israel</jLink></jLink></jLink> will drive the Ammonites out of their lands. Afterwards God will restore the Ammonites. God will completely destroy the Edomites except for their orphans and widows. God asks if those who do not deserve it are being punished, how can they avoid being punished? God swears that <jLink data-type='L' data-strong='H1224G' clickHandler><jLink data-type='L' data-strong='H1224G' clickHandler><jLink data-type='L' data-strong='H1224G' clickHandler>Bozrah</jLink></jLink></jLink> will be in ruins forever. Nobody can stand against God. <jLink data-type='L' data-strong='H1834' clickHandler><jLink data-type='L' data-strong='H1834' clickHandler><jLink data-type='L' data-strong='H1834' clickHandler>Damascus</jLink></jLink></jLink> will be destroyed. God will have the Babylonians destroy <jLink data-type='P' data-strong='H6938' clickHandler><jLink data-type='P' data-strong='H6938' clickHandler><jLink data-type='P' data-strong='H6938' clickHandler>Kedar</jLink></jLink></jLink> and Hazor. Hazor will be forever desolate. Early in the reign of <jLink data-type='P' data-strong='H6667H' clickHandler><jLink data-type='P' data-strong='H6667H' clickHandler><jLink data-type='P' data-strong='H6667H' clickHandler>Zedekiah</jLink></jLink></jLink>, God told <jLink data-type='P' data-strong='H3414L' clickHandler><jLink data-type='P' data-strong='H3414L' clickHandler><jLink data-type='P' data-strong='H3414L' clickHandler>Jeremiah</jLink></jLink></jLink> that <jLink data-type='L' data-strong='H5867A' clickHandler><jLink data-type='L' data-strong='H5867A' clickHandler><jLink data-type='L' data-strong='H5867A' clickHandler>Elam</jLink></jLink></jLink> will be destroyed, and the exiled people of <jLink data-type='L' data-strong='H5867A' clickHandler><jLink data-type='L' data-strong='H5867A' clickHandler><jLink data-type='L' data-strong='H5867A' clickHandler>Elam</jLink></jLink></jLink> will go to every single nation on earth. God will set His throne in <jLink data-type='L' data-strong='H5867A' clickHandler><jLink data-type='L' data-strong='H5867A' clickHandler><jLink data-type='L' data-strong='H5867A' clickHandler>Elam</jLink></jLink></jLink>. Eventually, God will restore <jLink data-type='L' data-strong='H5867A' clickHandler><jLink data-type='L' data-strong='H5867A' clickHandler><jLink data-type='L' data-strong='H5867A' clickHandler>Elam</jLink></jLink></jLink>.
Jer.50	God says that <jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler>Babylon</jLink></jLink></jLink> will be captured by a nation from the north, and that it will become desolate. The Israelites who were exiled to <jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler>Babylon</jLink></jLink></jLink> will then return to Zion and make an everlasting covenant with God. The Israelites had been led astray and mistreated for their sins. The exiled Israelites are to flee <jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler>Babylon</jLink></jLink></jLink> because God is sending an alliance of nations from the north to conquer <jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler>Babylon</jLink></jLink></jLink>. <jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler>Babylon</jLink></jLink></jLink> will be desolate and scorned because they mistreated the Israelites. God will destroy <jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler>Babylon</jLink></jLink></jLink> and lead the exiled Israelites back to their homeland. God will forgive all of the sins of the Israelite remnant. The Israelites are oppressed in their captivity, but God, their Redeemer, is strong enough to defend them. <jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler>Babylon</jLink></jLink></jLink> and its neighboring towns will never again be inhabited.
Jer.51	God will have <jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler>Babylon</jLink></jLink></jLink> completely destroyed because He will take His vengeance owed for the mistreatment of the Israelites. The kings of the Medes will attack <jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler>Babylon</jLink></jLink></jLink>. God made the earth and the heavens, and controls clouds, lightning, and wind. Men know nothing and make worthless idols. God can destroy everything. God is against the mountain of <jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler>Babylon</jLink></jLink></jLink>, and will make it desolate forever. The kingdoms of <jLink data-type='L' data-strong='H0780' clickHandler><jLink data-type='L' data-strong='H0780' clickHandler><jLink data-type='L' data-strong='H0780' clickHandler>Ararat</jLink></jLink></jLink>, <jLink data-type='L' data-strong='H4508' clickHandler><jLink data-type='L' data-strong='H4508' clickHandler><jLink data-type='L' data-strong='H4508' clickHandler>Minni</jLink></jLink></jLink>, <jLink data-type='P' data-strong='H0813G' clickHandler><jLink data-type='P' data-strong='H0813G' clickHandler><jLink data-type='P' data-strong='H0813G' clickHandler>Ashkenaz</jLink></jLink></jLink>, and the Medes will unite against <jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler>Babylon</jLink></jLink></jLink>. <jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler>Babylon</jLink></jLink></jLink>'s soldiers will cower like women. The Israelites have called for vengeance against <jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler>Babylon</jLink></jLink></jLink>. God will honor their request and will completely destroy <jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler>Babylon</jLink></jLink></jLink>. God is a God of retribution. God, the King, will make the Babylonian officials, wise men, governors, officers, and soldiers sleep forever and not awake. <jLink data-type='P' data-strong='H3414L' clickHandler><jLink data-type='P' data-strong='H3414L' clickHandler><jLink data-type='P' data-strong='H3414L' clickHandler>Jeremiah</jLink></jLink></jLink> gave this prophesy to <jLink data-type='P' data-strong='H8304N' clickHandler><jLink data-type='P' data-strong='H8304N' clickHandler><jLink data-type='P' data-strong='H8304N' clickHandler>Seraiah</jLink></jLink></jLink> on a scroll when <jLink data-type='P' data-strong='H8304N' clickHandler><jLink data-type='P' data-strong='H8304N' clickHandler><jLink data-type='P' data-strong='H8304N' clickHandler>Seraiah</jLink></jLink></jLink> was headed to <jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler>Babylon</jLink></jLink></jLink> with <jLink data-type='P' data-strong='H6667H' clickHandler><jLink data-type='P' data-strong='H6667H' clickHandler><jLink data-type='P' data-strong='H6667H' clickHandler>Zedekiah</jLink></jLink></jLink>. He told <jLink data-type='P' data-strong='H8304N' clickHandler><jLink data-type='P' data-strong='H8304N' clickHandler><jLink data-type='P' data-strong='H8304N' clickHandler>Seraiah</jLink></jLink></jLink> to read the scroll and pronounce the future desolation of <jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler>Babylon</jLink></jLink></jLink>, and then to throw the scroll into the <jLink data-type='L' data-strong='H6578' clickHandler><jLink data-type='L' data-strong='H6578' clickHandler><jLink data-type='L' data-strong='H6578' clickHandler>Euphrates</jLink></jLink></jLink>.
Jer.52	<jLink data-type='P' data-strong='H6667H' clickHandler><jLink data-type='P' data-strong='H6667H' clickHandler><jLink data-type='P' data-strong='H6667H' clickHandler>Zedekiah</jLink></jLink></jLink> was 21 years old when he became the king of Judah, and he reigned 11 years. He did evil in God's eyes which provoked God to have <jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler>Babylon</jLink></jLink></jLink> capture Judah. The Babylonian army sieged <jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler>Jerusalem</jLink></jLink></jLink> from the ninth year to the eleventh year of <jLink data-type='P' data-strong='H6667H' clickHandler><jLink data-type='P' data-strong='H6667H' clickHandler><jLink data-type='P' data-strong='H6667H' clickHandler>Zedekiah</jLink></jLink></jLink>'s reign. On the ninth day of the fourth month, the Babylonians broke through the city wall. That night <jLink data-type='P' data-strong='H6667H' clickHandler><jLink data-type='P' data-strong='H6667H' clickHandler><jLink data-type='P' data-strong='H6667H' clickHandler>Zedekiah</jLink></jLink></jLink> and all of his soldiers fled. The Babylonians captured them near <jLink data-type='L' data-strong='H3405G' clickHandler><jLink data-type='L' data-strong='H3405G' clickHandler><jLink data-type='L' data-strong='H3405G' clickHandler>Jericho</jLink></jLink></jLink>. <jLink data-type='P' data-strong='H5019' clickHandler><jLink data-type='P' data-strong='H5019' clickHandler><jLink data-type='P' data-strong='H5019' clickHandler>Nebuchadnezzar</jLink></jLink></jLink> killed <jLink data-type='P' data-strong='H6667H' clickHandler><jLink data-type='P' data-strong='H6667H' clickHandler><jLink data-type='P' data-strong='H6667H' clickHandler>Zedekiah</jLink></jLink></jLink>'s sons and nobles, gouged out his eyes, and brought him back to <jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler>Babylon</jLink></jLink></jLink> where he died in prison. The Babylonian army commander, <jLink data-type='P' data-strong='H5018' clickHandler><jLink data-type='P' data-strong='H5018' clickHandler><jLink data-type='P' data-strong='H5018' clickHandler>Nebuzaradan</jLink></jLink></jLink>, captured all except the poorest people in <jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler>Jerusalem</jLink></jLink></jLink>, and burned down the city. He gave the poor people who remained vineyards and fields. The Babylonians pillaged the Temple. <jLink data-type='P' data-strong='H5018' clickHandler><jLink data-type='P' data-strong='H5018' clickHandler><jLink data-type='P' data-strong='H5018' clickHandler>Nebuzaradan</jLink></jLink></jLink> captured and took <jLink data-type='P' data-strong='H8304H' clickHandler><jLink data-type='P' data-strong='H8304H' clickHandler><jLink data-type='P' data-strong='H8304H' clickHandler>Seraiah</jLink></jLink></jLink>, <jLink data-type='P' data-strong='H6846G' clickHandler><jLink data-type='P' data-strong='H6846G' clickHandler><jLink data-type='P' data-strong='H6846G' clickHandler>Zephaniah</jLink></jLink></jLink>, three doorkeepers, an officer, seven advisers, the conscripting secretary, and sixty men of the city to king <jLink data-type='P' data-strong='H5019' clickHandler><jLink data-type='P' data-strong='H5019' clickHandler><jLink data-type='P' data-strong='H5019' clickHandler>Nebuchadnezzar</jLink></jLink></jLink>, who then executed the captives. In total, 4600 Jews were brought to <jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler>Babylon</jLink></jLink></jLink>; 3023 in the seventh, 832 in the eighteenth, and 745 in the twenty third year of <jLink data-type='P' data-strong='H5019' clickHandler><jLink data-type='P' data-strong='H5019' clickHandler><jLink data-type='P' data-strong='H5019' clickHandler>Nebuchadnezzar</jLink></jLink></jLink>'s reign. In the thirty-seventh year of exile, when <jLink data-type='P' data-strong='H0192' clickHandler><jLink data-type='P' data-strong='H0192' clickHandler><jLink data-type='P' data-strong='H0192' clickHandler>Evil-Merodach</jLink></jLink></jLink> became king, former king <jLink data-type='P' data-strong='H3078' clickHandler><jLink data-type='P' data-strong='H3078' clickHandler><jLink data-type='P' data-strong='H3078' clickHandler>Jehoiachin</jLink></jLink></jLink> was released from prison and treated with great respect in <jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler><jLink data-type='L' data-strong='H0894' clickHandler>Babylon</jLink></jLink></jLink> by <jLink data-type='P' data-strong='H0192' clickHandler><jLink data-type='P' data-strong='H0192' clickHandler><jLink data-type='P' data-strong='H0192' clickHandler>Evil-Merodach</jLink></jLink></jLink>.
Lam.1	<jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler>Jerusalem</jLink></jLink></jLink> is deserted, the people of <jLink data-type='P' data-strong='H3063G' clickHandler><jLink data-type='P' data-strong='H3063G' clickHandler><jLink data-type='P' data-strong='H3063G' clickHandler>Judah</jLink></jLink></jLink> are in exile, and their allies are now enemies. <jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler>Jerusalem</jLink></jLink></jLink>'s splendor is gone, and the enemies of the Israelites laughed at its destruction. <jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler>Jerusalem</jLink></jLink></jLink> sinned, and so now it has been defiled by its enemies under God's orchestration. Let the day come when the Israelite's enemies will be treated like <jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler>Jerusalem</jLink></jLink></jLink> has been treated for its sins, as God has said would happen.
Lam.2	God, like an enemy, has destroyed <jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler>Jerusalem</jLink></jLink></jLink> and Judah. The royalty is exiled, the Law is no more, and prophets no longer hear from God. The remnant survivors are lamenting in destitution. False prophets led to this destruction, and now enemies scorn <jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler>Jerusalem</jLink></jLink></jLink>. God fulfilled His decreed destruction of <jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler>Jerusalem</jLink></jLink></jLink>. The remnant grieve and repent to God. Who else has God ever decimated like <jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler>Jerusalem</jLink></jLink></jLink> has been decimated?
Lam.3	God has made my life horrible, making me dwell in darkness like those long dead. God ignores my prayers. My life is bitter, and I have been mocked by my own people. Yet I have hope in God's unfailing compassion. God is good to those who hope in Him and seek Him patiently. Let a man strike you in the cheek. God does not shun men forever. Although God brings grief, He will show mercy. God does not willingly bring grief. Both good and bad things come from God. Let us realize that this grief and death comes from our sins, and we must repent to God. I have been hunted down by my enemies, but God hear my cries saved me when I had almost died in a pit. God, you know the wrongdoing of my enemies, so repay them with your wrath.
Lam.4	<jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler><jLink data-type='L' data-strong='H3389' clickHandler>Jerusalem</jLink></jLink></jLink> and its people have become worthless. Its parents are cruel to their young like ostriches. Its noble men are brought low. Poverty, drought, and famine waste it away. God has done all of this because of the sin of its prophets and priests. God has scattered the remnant in exile without favor or honor shown to priests and elders. The enemies of the Israelites should rejoice now, because in the future God's wrath will be upon them and the punishment of the Israelites will end.
Lam.5	God, look at how You have disgraced the Israelites. We have lost our land and many men. We are punished for the sins of our fathers. We are in famine and drought, and are subjects to slaves. Enemies all around try to kill us. Our women have been raped. We are forced into heavy labor and are without respect. We have no more joy. Woe, we have sinned. God, why do You forget and forsake us for so long? Or have You utterly rejected us?
Ezk.1	When the priest <jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler>Ezekiel</jLink></jLink></jLink>, son of <jLink data-type='P' data-strong='H0941' clickHandler><jLink data-type='P' data-strong='H0941' clickHandler><jLink data-type='P' data-strong='H0941' clickHandler>Buzi</jLink></jLink></jLink>, was 30 years old and near the Kebar River, corresponding with fifth year of <jLink data-type='P' data-strong='H3078' clickHandler><jLink data-type='P' data-strong='H3078' clickHandler><jLink data-type='P' data-strong='H3078' clickHandler>Jehoiachin</jLink></jLink></jLink>'s exile, he saw the heavens opened and saw visions of God. He saw a burning windstorm from the north, with glowing metal in the center of the fire which was surrounded by four humanoid creatures. Each creature had four faces and four wings. They had four hands like men but had feet like bronze cows. Each had the face of a man, the face of a lion on the right side, the face of an ox on the left side, and the face of an eagle. Each had two wings spread upward, touching each adjacent creature, and two wings covering their bodies. They followed the spirit without turning as they went. They were illuminated as if on fire and moved quickly like lightening. Beside each creature was a sparkling crystal wheel on the ground. Each of the four wheels had a wheel intersecting them so that they could go in any direction without turning. The wheels were large with rims full of eyes. The wheels moved any way that the creatures did because the creatures spirits were in the wheels. Above the creatures was a ceiling like sparking ice. When the creatures moved, their wings were very loud. A voice came from a Man seated on a sapphire throne above the ceiling. The Man looked like He was on fire from the waste down, and was radiating rainbow light all around Him. This was the likeness of God, so <jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler>Ezekiel</jLink></jLink></jLink> fell facedown and listened.
Ezk.2	God calls <jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler>Ezekiel</jLink></jLink></jLink> “son of man” and tells him to stand up while God speaks to him. The Spirit came into <jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler>Ezekiel</jLink></jLink></jLink> and made him stand up. God tells <jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler>Ezekiel</jLink></jLink></jLink> to be a prophet to the Israelites, to speak God's words whether or not the rebellious Israelites listen, and to not be afraid of them. God tells “son of man” to not rebel like the Israelites, and to eat what God gives him. God then gave <jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler>Ezekiel</jLink></jLink></jLink> a scroll with words of lament, mourning, and woe on both sides.
Ezk.3	God tells <jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler>Ezekiel</jLink></jLink></jLink> to eat the scroll and then go speak to the Israelites. <jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler>Ezekiel</jLink></jLink></jLink> eats the scroll and it tastes as sweet as honey. God tells <jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler>Ezekiel</jLink></jLink></jLink> (a.k.a. “son of man”) to speak God's words to the Israelites. God tells him that if he went to foreign nations, they would listen to him, but the Israelites will not listen to God's words because they are obstinate. <jLink data-type='P' data-strong='H5471' clickHandler><jLink data-type='P' data-strong='H5471' clickHandler><jLink data-type='P' data-strong='H5471' clickHandler>So</jLink></jLink></jLink> God will make <jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler>Ezekiel</jLink></jLink></jLink> just as hardened as they are, so he should not be afraid of them. The Spirit lifted <jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler>Ezekiel</jLink></jLink></jLink> while the four creatures made lots of noise with their wings, and God's hand sent <jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler>Ezekiel</jLink></jLink></jLink> to Tel Abib, where he sat for seven days overwhelmed. God tells <jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler>Ezekiel</jLink></jLink></jLink> that he is now the watchman for the Israelites. If <jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler>Ezekiel</jLink></jLink></jLink> does not speak out about a man's sin to which God alerts <jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler>Ezekiel</jLink></jLink></jLink>, then the man will die for his sin and <jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler>Ezekiel</jLink></jLink></jLink> will be held accountable for his blood. However, if <jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler>Ezekiel</jLink></jLink></jLink> does speak out, then <jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler>Ezekiel</jLink></jLink></jLink> is safe regardless of the man's actions. God tells <jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler>Ezekiel</jLink></jLink></jLink> to go out to the plain where He will speak to him. <jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler>Ezekiel</jLink></jLink></jLink> does go, and finds God standing there, so he falls facedown. The Spirit came into <jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler>Ezekiel</jLink></jLink></jLink> and made him stand up. God tells <jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler><jLink data-type='P' data-strong='H3168H' clickHandler>Ezekiel</jLink></jLink></jLink> to go back to his house; where the Israelites will tie him up and God will prevent him from speaking for a while. Then God will tell him what to say and he will then be able to speak God's words to whoever will listen.
