
Genesis,20,315,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/315/mode/2up
Genesis,21,320,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/320/mode/2up
Genesis,22,327,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/327/mode/2up
Genesis,23,334,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/334/mode/2up
Genesis,24,339,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/339/mode/2up
Genesis,25,349,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/349/mode/2up
Genesis,26,363,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/363/mode/2up
Genesis,27,368,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/368/mode/2up
Genesis,28,375,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/375/mode/2up
Genesis,29,380,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/380/mode/2up
Genesis,30,386,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/386/mode/2up
Genesis,31,393,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/393/mode/2up
Genesis,32,404,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/404/mode/2up
Genesis,33,412,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/412/mode/2up
Genesis,34,417,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/417/mode/2up
Genesis,35,422,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/422/mode/2up
Genesis,36,428,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/428/mode/2up
Genesis,37,442,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/442/mode/2up
Genesis,38,449,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/449/mode/2up
Genesis,39,456,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/456/mode/2up
Genesis,40,460,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/460/mode/2up
Genesis,41,464,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/464/mode/2up
Genesis,42,473,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/473/mode/2up
Genesis,43,478,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/478/mode/2up
Genesis,44,483,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/483/mode/2up
Genesis,45,486,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/486/mode/2up
Genesis,46,490,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/490/mode/2up
Genesis,47,496,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/496/mode/2up
Genesis,48,503,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/503/mode/2up
Genesis,49,507,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/507/mode/2up
Genesis,50,536,https://archive.org/details/InternationalCriticalCommentaryHolyScripturesOtnt.OldTestamentCecEd/01.ICCHS.OT.Brg.Drv.Plm.CritExegCom.Genesis.Skinner.NY.ChScrib.1910./page/536/mode/2up
Exodus,-1,5,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=23
Exodus,0,1,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=19
Exodus,1,7,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=25
Exodus,2,15,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=33
Exodus,3,24,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=42
Exodus,4,36,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=54
Exodus,5,46,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=64
Exodus,6,51,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=69
Exodus,7,59,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=77
Exodus,8,71,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=89
Exodus,9,81,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=99
Exodus,10,90,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=108
Exodus,11,96,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=114
Exodus,12,101,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=119
Exodus,13,124,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=142
Exodus,14,134,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=152
Exodus,15,144,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=162
Exodus,16,156,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=174
Exodus,17,172,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=190
Exodus,18,178,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=196
Exodus,19,186,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=204
Exodus,20,199,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=217
Exodus,21,229,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=247
Exodus,22,243,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=261
Exodus,23,250,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=268
Exodus,24,263,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=281
Exodus,25,270,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=288
Exodus,26,281,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=299
Exodus,27,287,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=305
Exodus,28,293,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=311
Exodus,29,306,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=324
Exodus,30,315,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=333
Exodus,31,322,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=340
Exodus,32,325,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=343
Exodus,33,333,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=351
Exodus,34,338,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=356
Exodus,35,346,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=364
Exodus,36,348,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=366
Exodus,37,351,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=369
Exodus,38,352,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=370
Exodus,39,355,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=373
Exodus,40,357,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t6057s175&seq=375
Leviticus,0,X,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=31
Leviticus,1,31,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=37
Leviticus,2,47,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=53
Leviticus,3,55,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=61
Leviticus,4,60,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=66
Leviticus,5,74,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=80
Leviticus,6,85,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=91
Leviticus,7,92,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=98
Leviticus,8,108,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=114
Leviticus,9,121,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=127
Leviticus,10,130,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=136
Leviticus,11,141,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=147
Leviticus,12,156,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=162
Leviticus,13,162,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=168
Leviticus,14,176,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=182
Leviticus,15,195,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=201
Leviticus,16,202,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=208
Leviticus,17,223,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=229
Leviticus,18,228,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=234
Leviticus,19,235,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=241
Leviticus,20,245,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=251
Leviticus,21,253,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=259
Leviticus,22,259,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=265
Leviticus,23,266,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=272
Leviticus,24,280,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=286
Leviticus,25,285,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=291
Leviticus,26,298,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=304
Leviticus,27,311,https://babel.hathitrust.org/cgi/pt?id=ia.ark:/13960/t3902bg2j&seq=317
Numbers,-1,X,https://archive.org/details/criticalexegeti00gray/page/n21/mode/2up
Numbers,0,X,https://archive.org/details/criticalexegeti00gray/page/n31/mode/2up
Numbers,1,1,https://archive.org/details/criticalexegeti00gray/page/1/mode/2up
Numbers,2,16,https://archive.org/details/criticalexegeti00gray/page/16/mode/2up
Numbers,3,21,https://archive.org/details/criticalexegeti00gray/page/21/mode/2up
Numbers,4,32,https://archive.org/details/criticalexegeti00gray/page/32/mode/2up
Numbers,5,39,https://archive.org/details/criticalexegeti00gray/page/39/mode/2up
Numbers,6,56,https://archive.org/details/criticalexegeti00gray/page/56/mode/2up
Numbers,7,74,https://archive.org/details/criticalexegeti00gray/page/74/mode/2up
Numbers,8,77,https://archive.org/details/criticalexegeti00gray/page/77/mode/2up
Numbers,9,82,https://archive.org/details/criticalexegeti00gray/page/82/mode/2up
Numbers,10,87,https://archive.org/details/criticalexegeti00gray/page/87/mode/2up
Numbers,11,97,https://archive.org/details/criticalexegeti00gray/page/97/mode/2up
Numbers,12,120,https://archive.org/details/criticalexegeti00gray/page/120/mode/2up
Numbers,13,128,https://archive.org/details/criticalexegeti00gray/page/128/mode/2up
Numbers,14,152,https://archive.org/details/criticalexegeti00gray/page/152/mode/2up
Numbers,15,168,https://archive.org/details/criticalexegeti00gray/page/168/mode/2up
Numbers,16,186,https://archive.org/details/criticalexegeti00gray/page/186/mode/2up
Numbers,17,208,https://archive.org/details/criticalexegeti00gray/page/208/mode/2up
Numbers,18,218,https://archive.org/details/criticalexegeti00gray/page/218/mode/2up
Numbers,19,240,https://archive.org/details/criticalexegeti00gray/page/240/mode/2up
Numbers,20,256,https://archive.org/details/criticalexegeti00gray/page/256/mode/2up
Numbers,21,271,https://archive.org/details/criticalexegeti00gray/page/271/mode/2up
Numbers,22,307,https://archive.org/details/criticalexegeti00gray/page/307/mode/2up
Numbers,23,342,https://archive.org/details/criticalexegeti00gray/page/342/mode/2up
Numbers,24,358,https://archive.org/details/criticalexegeti00gray/page/358/mode/2up
Numbers,25,380,https://archive.org/details/criticalexegeti00gray/page/380/mode/2up
Numbers,26,387,https://archive.org/details/criticalexegeti00gray/page/387/mode/2up
Numbers,27,396,https://archive.org/details/criticalexegeti00gray/page/396/mode/2up
Numbers,28,402,https://archive.org/details/criticalexegeti00gray/page/402/mode/2up
Numbers,29,411,https://archive.org/details/criticalexegeti00gray/page/411/mode/2up
Numbers,30,413,https://archive.org/details/criticalexegeti00gray/page/413/mode/2up
Numbers,31,417,https://archive.org/details/criticalexegeti00gray/page/417/mode/2up
Numbers,32,425,https://archive.org/details/criticalexegeti00gray/page/425/mode/2up
Numbers,33,442,https://archive.org/details/criticalexegeti00gray/page/442/mode/2up
Numbers,34,452,https://archive.org/details/criticalexegeti00gray/page/452/mode/2up
Numbers,35,464,https://archive.org/details/criticalexegeti00gray/page/464/mode/2up
Numbers,36,476,https://archive.org/details/criticalexegeti00gray/page/476/mode/2up
Deuteronomy,-1,X,https://archive.org/details/criticalexegetic0005driv_b9h3/page/n23/mode/2up
Deuteronomy,0,X,https://archive.org/details/criticalexegetic0005driv_b9h3/page/n31/mode/2up
Deuteronomy,1,1,https://archive.org/details/criticalexegetic0005driv_b9h3/page/1/mode/2up
Deuteronomy,2,33,https://archive.org/details/criticalexegetic0005driv_b9h3/page/33/mode/2up
Deuteronomy,3,46,https://archive.org/details/criticalexegetic0005driv_b9h3/page/46/mode/2up
Deuteronomy,4,62,https://archive.org/details/criticalexegetic0005driv_b9h3/page/62/mode/2up
Deuteronomy,5,82,https://archive.org/details/criticalexegetic0005driv_b9h3/page/82/mode/2up
Deuteronomy,6,89,https://archive.org/details/criticalexegetic0005driv_b9h3/page/89/mode/2up
Deuteronomy,7,96,https://archive.org/details/criticalexegetic0005driv_b9h3/page/96/mode/2up
Deuteronomy,8,106,https://archive.org/details/criticalexegetic0005driv_b9h3/page/106/mode/2up
Deuteronomy,9,111,https://archive.org/details/criticalexegetic0005driv_b9h3/page/111/mode/2up
Deuteronomy,10,117,https://archive.org/details/criticalexegetic0005driv_b9h3/page/117/mode/2up
Deuteronomy,11,127,https://archive.org/details/criticalexegetic0005driv_b9h3/page/127/mode/2up
Deuteronomy,12,135,https://archive.org/details/criticalexegetic0005driv_b9h3/page/135/mode/2up
Deuteronomy,13,150,https://archive.org/details/criticalexegetic0005driv_b9h3/page/150/mode/2up
Deuteronomy,14,155,https://archive.org/details/criticalexegetic0005driv_b9h3/page/155/mode/2up
Deuteronomy,15,174,https://archive.org/details/criticalexegetic0005driv_b9h3/page/174/mode/2up
Deuteronomy,16,188,https://archive.org/details/criticalexegetic0005driv_b9h3/page/188/mode/2up
Deuteronomy,17,204,https://archive.org/details/criticalexegetic0005driv_b9h3/page/204/mode/2up
Deuteronomy,18,213,https://archive.org/details/criticalexegetic0005driv_b9h3/page/213/mode/2up
Deuteronomy,19,230,https://archive.org/details/criticalexegetic0005driv_b9h3/page/230/mode/2up
Deuteronomy,20,236,https://archive.org/details/criticalexegetic0005driv_b9h3/page/236/mode/2up
Deuteronomy,21,241,https://archive.org/details/criticalexegetic0005driv_b9h3/page/241/mode/2up
Deuteronomy,22,249,https://archive.org/details/criticalexegetic0005driv_b9h3/page/249/mode/2up
Deuteronomy,23,258,https://archive.org/details/criticalexegetic0005driv_b9h3/page/258/mode/2up
Deuteronomy,24,269,https://archive.org/details/criticalexegetic0005driv_b9h3/page/269/mode/2up
Deuteronomy,25,279,https://archive.org/details/criticalexegetic0005driv_b9h3/page/279/mode/2up
Deuteronomy,26,288,https://archive.org/details/criticalexegetic0005driv_b9h3/page/288/mode/2up
Deuteronomy,27,297,https://archive.org/details/criticalexegetic0005driv_b9h3/page/297/mode/2up
Deuteronomy,28,302,https://archive.org/details/criticalexegetic0005driv_b9h3/page/302/mode/2up
Deuteronomy,29,320,https://archive.org/details/criticalexegetic0005driv_b9h3/page/320/mode/2up
Deuteronomy,30,328,https://archive.org/details/criticalexegetic0005driv_b9h3/page/328/mode/2up
Deuteronomy,31,333,https://archive.org/details/criticalexegetic0005driv_b9h3/page/333/mode/2up
Deuteronomy,32,344,https://archive.org/details/criticalexegetic0005driv_b9h3/page/344/mode/2up
Deuteronomy,33,385,https://archive.org/details/criticalexegetic0005driv_b9h3/page/385/mode/2up
Deuteronomy,34,417,https://archive.org/details/criticalexegetic0005driv_b9h3/page/417/mode/2up
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
Judges,-1,X,https://babel.hathitrust.org/cgi/pt?id=inu.30000055030625&view=2up&seq=14
Judges,0,X,https://babel.hathitrust.org/cgi/pt?id=inu.30000055030625&view=2up&seq=16
Judges,1,1,https://babel.hathitrust.org/cgi/pt?id=inu.30000055030625&view=2up&seq=59
Judges,2,56,https://babel.hathitrust.org/cgi/pt?id=inu.30000055030625&view=2up&seq=114
Judges,3,77,https://babel.hathitrust.org/cgi/pt?id=inu.30000055030625&view=2up&seq=135
Judges,4,107,https://babel.hathitrust.org/cgi/pt?id=inu.30000055030625&view=2up&seq=165
Judges,5,127,https://babel.hathitrust.org/cgi/pt?id=inu.30000055030625&view=2up&seq=185
Judges,6,173,https://babel.hathitrust.org/cgi/pt?id=inu.30000055030625&view=2up&seq=231
Judges,7,199,https://babel.hathitrust.org/cgi/pt?id=inu.30000055030625&view=2up&seq=257
Judges,8,215,https://babel.hathitrust.org/cgi/pt?id=inu.30000055030625&view=2up&seq=273
Judges,9,237,https://babel.hathitrust.org/cgi/pt?id=inu.30000055030625&view=2up&seq=295
Judges,10,270,https://babel.hathitrust.org/cgi/pt?id=inu.30000055030625&view=2up&seq=328
Judges,11,282,https://babel.hathitrust.org/cgi/pt?id=inu.30000055030625&view=2up&seq=340
Judges,12,305,https://babel.hathitrust.org/cgi/pt?id=inu.30000055030625&view=2up&seq=363
Judges,13,312,https://babel.hathitrust.org/cgi/pt?id=inu.30000055030625&view=2up&seq=370
Judges,14,327,https://babel.hathitrust.org/cgi/pt?id=inu.30000055030625&view=2up&seq=385
Judges,15,340,https://babel.hathitrust.org/cgi/pt?id=inu.30000055030625&view=2up&seq=398
Judges,16,348,https://babel.hathitrust.org/cgi/pt?id=inu.30000055030625&view=2up&seq=406
