Gen 3:8, https://tips.translation.bible/tip_verse/gen-38/
Gen 3:9, https://tips.translation.bible/tip_verse/gen-39/
Gen 3:10, https://tips.translation.bible/tip_verse/gen-310/
Gen 3:11, https://tips.translation.bible/tip_verse/gen-311/
Gen 3:12, https://tips.translation.bible/tip_verse/gen-312/
Gen 3:13, https://tips.translation.bible/tip_verse/gen-313/
Gen 3:14, https://tips.translation.bible/tip_verse/gen-314/
Gen 3:15, https://tips.translation.bible/tip_verse/gen-315/
Gen 3:16, https://tips.translation.bible/tip_verse/gen-316/
Gen 3:17, https://tips.translation.bible/tip_verse/gen-317/
Gen 3:18, https://tips.translation.bible/tip_verse/gen-318/
Gen 3:19, https://tips.translation.bible/tip_verse/gen-319/
Gen 3:20, https://tips.translation.bible/tip_verse/gen-320/
Gen 3:21, https://tips.translation.bible/tip_verse/gen-321/
Gen 3:22, https://tips.translation.bible/tip_verse/gen-322/
Gen 3:23, https://tips.translation.bible/tip_verse/gen-323/
Gen 3:24, https://tips.translation.bible/tip_verse/gen-324/
Gen 4:1, https://tips.translation.bible/tip_verse/gen-41/
Gen 4:2, https://tips.translation.bible/tip_verse/gen-42/
Gen 4:3, https://tips.translation.bible/tip_verse/gen-43/
Gen 4:4, https://tips.translation.bible/tip_verse/gen-44/
Gen 4:5, https://tips.translation.bible/tip_verse/gen-45/
Gen 4:6, https://tips.translation.bible/tip_verse/gen-46/
Gen 4:7, https://tips.translation.bible/tip_verse/gen-47/
Gen 4:8, https://tips.translation.bible/tip_verse/gen-48/
Gen 4:9, https://tips.translation.bible/tip_verse/gen-49/
Gen 4:10, https://tips.translation.bible/tip_verse/gen-410/
Gen 4:11, https://tips.translation.bible/tip_verse/gen-411/
Gen 4:12, https://tips.translation.bible/tip_verse/gen-412/
Gen 4:13, https://tips.translation.bible/tip_verse/gen-413/
Gen 4:14, https://tips.translation.bible/tip_verse/gen-414/
Gen 4:15, https://tips.translation.bible/tip_verse/gen-415/
Gen 4:16, https://tips.translation.bible/tip_verse/gen-416/
Gen 4:17, https://tips.translation.bible/tip_verse/gen-417/
Gen 4:18, https://tips.translation.bible/tip_verse/gen-418/
Gen 4:19, https://tips.translation.bible/tip_verse/gen-419/
Gen 4:20, https://tips.translation.bible/tip_verse/gen-420/
Gen 4:21, https://tips.translation.bible/tip_verse/gen-421/
Gen 4:22, https://tips.translation.bible/tip_verse/gen-422/
Gen 4:23, https://tips.translation.bible/tip_verse/gen-423/
Gen 4:24, https://tips.translation.bible/tip_verse/gen-424/
Gen 4:25, https://tips.translation.bible/tip_verse/gen-425/
Gen 4:26, https://tips.translation.bible/tip_verse/gen-4-26/
Gen 5:1, https://tips.translation.bible/tip_verse/gen-51/
Gen 5:2, https://tips.translation.bible/tip_verse/gen-52/
Gen 5:3, https://tips.translation.bible/tip_verse/gen-53/
Gen 5:4, https://tips.translation.bible/tip_verse/gen-54/
Gen 5:5, https://tips.translation.bible/tip_verse/gen-55/
Gen 5:6, https://tips.translation.bible/tip_verse/gen-56/
Gen 5:7, https://tips.translation.bible/tip_verse/gen-57/
Gen 5:8, https://tips.translation.bible/tip_verse/gen-58/
Gen 5:9, https://tips.translation.bible/tip_verse/gen-59/
Gen 5:10, https://tips.translation.bible/tip_verse/gen-510/
Gen 5:11, https://tips.translation.bible/tip_verse/gen-511/
Gen 5:12, https://tips.translation.bible/tip_verse/gen-512/
Gen 5:13, https://tips.translation.bible/tip_verse/gen-513/
Gen 5:14, https://tips.translation.bible/tip_verse/gen-514/
Gen 5:15, https://tips.translation.bible/tip_verse/gen-515/
Gen 5:16, https://tips.translation.bible/tip_verse/gen-516/
Gen 5:17, https://tips.translation.bible/tip_verse/gen-517/
Gen 5:18, https://tips.translation.bible/tip_verse/gen-518/
Gen 5:19, https://tips.translation.bible/tip_verse/gen-519/
Gen 5:20, https://tips.translation.bible/tip_verse/gen-520/
Gen 5:21, https://tips.translation.bible/tip_verse/gen-521/
Gen 5:22, https://tips.translation.bible/tip_verse/gen-522/
Gen 5:23, https://tips.translation.bible/tip_verse/gen-523/
Gen 5:24, https://tips.translation.bible/tip_verse/gen-524/
Gen 5:25, https://tips.translation.bible/tip_verse/gen-525/
Gen 5:26, https://tips.translation.bible/tip_verse/gen-526/
Gen 5:27, https://tips.translation.bible/tip_verse/gen-527/
Gen 5:28, https://tips.translation.bible/tip_verse/gen-528/
Gen 5:29, https://tips.translation.bible/tip_verse/gen-529/
Gen 5:30, https://tips.translation.bible/tip_verse/gen-530/
Gen 5:31, https://tips.translation.bible/tip_verse/gen-531/
Gen 5:32, https://tips.translation.bible/tip_verse/gen-532/
Gen 6:1, https://tips.translation.bible/tip_verse/gen-61/
Gen 6:2, https://tips.translation.bible/tip_verse/gen-62/
Gen 6:3, https://tips.translation.bible/tip_verse/gen-63/
Gen 6:4, https://tips.translation.bible/tip_verse/gen-64/
Gen 6:5, https://tips.translation.bible/tip_verse/gen-65/
Gen 6:6, https://tips.translation.bible/tip_verse/gen-66/
Gen 6:7, https://tips.translation.bible/tip_verse/gen-67/
Gen 6:8, https://tips.translation.bible/tip_verse/gen-68/
Gen 6:9, https://tips.translation.bible/tip_verse/gen-69/
Gen 6:10, https://tips.translation.bible/tip_verse/gen-610/
Gen 6:11, https://tips.translation.bible/tip_verse/gen-611/
Gen 6:12, https://tips.translation.bible/tip_verse/gen-612/
Gen 6:13, https://tips.translation.bible/tip_verse/gen-613/
Gen 6:14, https://tips.translation.bible/tip_verse/gen-614/
Gen 6:15, https://tips.translation.bible/tip_verse/gen-615/
Gen 6:16, https://tips.translation.bible/tip_verse/gen-616/
Gen 6:17, https://tips.translation.bible/tip_verse/gen-617/
Gen 6:18, https://tips.translation.bible/tip_verse/gen-618/
Gen 6:19, https://tips.translation.bible/tip_verse/gen-619/
Gen 6:20, https://tips.translation.bible/tip_verse/gen-620/
Gen 6:21, https://tips.translation.bible/tip_verse/gen-621/
Gen 6:22, https://tips.translation.bible/tip_verse/gen-622/
Gen 7:1, https://tips.translation.bible/tip_verse/gen-71/
Gen 7:2, https://tips.translation.bible/tip_verse/gen-72/
Gen 7:3, https://tips.translation.bible/tip_verse/gen-73/
Gen 7:4, https://tips.translation.bible/tip_verse/gen-74/
Gen 7:5, https://tips.translation.bible/tip_verse/gen-75/
Gen 7:6, https://tips.translation.bible/tip_verse/gen-76/
Gen 7:7, https://tips.translation.bible/tip_verse/gen-77/
Gen 7:8, https://tips.translation.bible/tip_verse/gen-78/
Gen 7:9, https://tips.translation.bible/tip_verse/gen-79/
Gen 7:10, https://tips.translation.bible/tip_verse/gen-710/
Gen 7:11, https://tips.translation.bible/tip_verse/gen-711/
Gen 7:12, https://tips.translation.bible/tip_verse/gen-712/
Gen 7:13, https://tips.translation.bible/tip_verse/gen-713/
Gen 7:14, https://tips.translation.bible/tip_verse/gen-714/
Gen 7:15, https://tips.translation.bible/tip_verse/gen-715/
Gen 7:16, https://tips.translation.bible/tip_verse/gen-716/
Gen 7:17, https://tips.translation.bible/tip_verse/gen-717/
Gen 7:18, https://tips.translation.bible/tip_verse/gen-718/
Gen 7:19, https://tips.translation.bible/tip_verse/gen-719/
Gen 7:20, https://tips.translation.bible/tip_verse/gen-720/
Gen 7:21, https://tips.translation.bible/tip_verse/gen-721/
Gen 7:22, https://tips.translation.bible/tip_verse/gen-722/
Gen 7:23, https://tips.translation.bible/tip_verse/gen-723/
Gen 7:24, https://tips.translation.bible/tip_verse/gen-724/
Gen 8:1, https://tips.translation.bible/tip_verse/gen-81/
Gen 8:2, https://tips.translation.bible/tip_verse/gen-82/
Gen 8:3, https://tips.translation.bible/tip_verse/gen-83/
Gen 8:4, https://tips.translation.bible/tip_verse/gen-84/
Gen 8:5, https://tips.translation.bible/tip_verse/gen-85/
Gen 8:6, https://tips.translation.bible/tip_verse/gen-86/
Gen 8:7, https://tips.translation.bible/tip_verse/gen-87/
Gen 8:8, https://tips.translation.bible/tip_verse/gen-88/
Gen 8:9, https://tips.translation.bible/tip_verse/gen-89/
Gen 8:10, https://tips.translation.bible/tip_verse/gen-810/
Gen 8:11, https://tips.translation.bible/tip_verse/gen-811/
Gen 8:12, https://tips.translation.bible/tip_verse/gen-812/
Gen 8:13, https://tips.translation.bible/tip_verse/gen-813/
Gen 8:14, https://tips.translation.bible/tip_verse/gen-814/
Gen 8:15, https://tips.translation.bible/tip_verse/gen-815/
Gen 8:16, https://tips.translation.bible/tip_verse/gen-816/
Gen 8:17, https://tips.translation.bible/tip_verse/gen-817/
Gen 8:18, https://tips.translation.bible/tip_verse/gen-818/
Gen 8:19, https://tips.translation.bible/tip_verse/gen-819/
Gen 8:20, https://tips.translation.bible/tip_verse/gen-820/
Gen 8:21, https://tips.translation.bible/tip_verse/gen-821/
Gen 8:22, https://tips.translation.bible/tip_verse/gen-822/
Gen 9:1, https://tips.translation.bible/tip_verse/gen-91/
Gen 9:2, https://tips.translation.bible/tip_verse/gen-92/
Gen 9:3, https://tips.translation.bible/tip_verse/gen-93/
Gen 9:4, https://tips.translation.bible/tip_verse/gen-94/
Gen 9:5, https://tips.translation.bible/tip_verse/gen-95/
Gen 9:6, https://tips.translation.bible/tip_verse/gen-96/
Gen 9:7, https://tips.translation.bible/tip_verse/gen-97/
Gen 9:8, https://tips.translation.bible/tip_verse/gen-98/
Gen 9:9, https://tips.translation.bible/tip_verse/gen-99/
Gen 9:10, https://tips.translation.bible/tip_verse/gen-910/
Gen 9:11, https://tips.translation.bible/tip_verse/gen-911/
Gen 9:12, https://tips.translation.bible/tip_verse/gen-912/
Gen 9:13, https://tips.translation.bible/tip_verse/gen-913/
Gen 9:14, https://tips.translation.bible/tip_verse/gen-914/
Gen 9:15, https://tips.translation.bible/tip_verse/gen-915/
Gen 9:16, https://tips.translation.bible/tip_verse/gen-916/
Gen 9:17, https://tips.translation.bible/tip_verse/gen-917/
Gen 9:18, https://tips.translation.bible/tip_verse/gen-918/
Gen 9:19, https://tips.translation.bible/tip_verse/gen-919/
Gen 9:20, https://tips.translation.bible/tip_verse/gen-920/
Gen 9:21, https://tips.translation.bible/tip_verse/gen-921/
Gen 9:22, https://tips.translation.bible/tip_verse/gen-922/
Gen 9:23, https://tips.translation.bible/tip_verse/gen-923/
Gen 9:24, https://tips.translation.bible/tip_verse/gen-924/
Gen 9:25, https://tips.translation.bible/tip_verse/gen-925/
Gen 9:26, https://tips.translation.bible/tip_verse/gen-926/
Gen 9:27, https://tips.translation.bible/tip_verse/gen-927/
Gen 9:28, https://tips.translation.bible/tip_verse/gen-928/
Gen 9:29, https://tips.translation.bible/tip_verse/gen-929/
Gen 10:1, https://tips.translation.bible/tip_verse/gen-101/
Gen 10:2, https://tips.translation.bible/tip_verse/gen-102/
Gen 10:3, https://tips.translation.bible/tip_verse/gen-103/
Gen 10:4, https://tips.translation.bible/tip_verse/gen-104/
Gen 10:5, https://tips.translation.bible/tip_verse/gen-105/
Gen 10:6, https://tips.translation.bible/tip_verse/gen-106/
Gen 10:7, https://tips.translation.bible/tip_verse/gen-107/
Gen 10:8, https://tips.translation.bible/tip_verse/gen-108/
Gen 10:9, https://tips.translation.bible/tip_verse/gen-109/
Gen 10:10, https://tips.translation.bible/tip_verse/gen-1010/
Gen 10:11, https://tips.translation.bible/tip_verse/gen-1011/
Gen 10:12, https://tips.translation.bible/tip_verse/gen-1012/
Gen 10:13, https://tips.translation.bible/tip_verse/gen-1013/
Gen 10:14, https://tips.translation.bible/tip_verse/gen-1014/
Gen 10:15, https://tips.translation.bible/tip_verse/gen-1015/
Gen 10:16, https://tips.translation.bible/tip_verse/gen-1016/
Gen 10:17, https://tips.translation.bible/tip_verse/gen-1017/
Gen 10:18, https://tips.translation.bible/tip_verse/gen-1018/
Gen 10:19, https://tips.translation.bible/tip_verse/gen-1019/
Gen 10:20, https://tips.translation.bible/tip_verse/gen-1020/
Gen 10:21, https://tips.translation.bible/tip_verse/gen-1021/
Gen 10:22, https://tips.translation.bible/tip_verse/gen-1022/
Gen 10:23, https://tips.translation.bible/tip_verse/gen-1023/
Gen 10:24, https://tips.translation.bible/tip_verse/gen-1024/
Gen 10:25, https://tips.translation.bible/tip_verse/gen-1025/
Gen 10:26, https://tips.translation.bible/tip_verse/gen-1026/
Gen 10:27, https://tips.translation.bible/tip_verse/gen-1027/
Gen 10:28, https://tips.translation.bible/tip_verse/gen-1028/
Gen 10:29, https://tips.translation.bible/tip_verse/gen-1029/
Gen 10:30, https://tips.translation.bible/tip_verse/gen-1030/
Gen 10:31, https://tips.translation.bible/tip_verse/gen-1031/
Gen 10:32, https://tips.translation.bible/tip_verse/gen-1032/
Gen 11:1, https://tips.translation.bible/tip_verse/gen-11-1/
Gen 11:2, https://tips.translation.bible/tip_verse/gen-11-2/
Gen 11:3, https://tips.translation.bible/tip_verse/gen-11-3/
Gen 11:4, https://tips.translation.bible/tip_verse/gen-11-4/
Gen 11:5, https://tips.translation.bible/tip_verse/gen-11-5/
Gen 11:6, https://tips.translation.bible/tip_verse/gen-11-6/
Gen 11:7, https://tips.translation.bible/tip_verse/gen-11-7/
Gen 11:8, https://tips.translation.bible/tip_verse/gen-11-8/
Gen 11:9, https://tips.translation.bible/tip_verse/gen-11-9/
Gen 11:10, https://tips.translation.bible/tip_verse/gen-1110/
Gen 11:11, https://tips.translation.bible/tip_verse/gen-1111/
Gen 11:12, https://tips.translation.bible/tip_verse/gen-1112/
Gen 11:13, https://tips.translation.bible/tip_verse/gen-1113/
Gen 11:14, https://tips.translation.bible/tip_verse/gen-1114/
Gen 11:15, https://tips.translation.bible/tip_verse/gen-1115/
Gen 11:16, https://tips.translation.bible/tip_verse/gen-1116/
Gen 11:17, https://tips.translation.bible/tip_verse/gen-1117/
Gen 11:18, https://tips.translation.bible/tip_verse/gen-1118/
Gen 11:19, https://tips.translation.bible/tip_verse/gen-1119/
Gen 11:20, https://tips.translation.bible/tip_verse/gen-1120/
Gen 11:21, https://tips.translation.bible/tip_verse/gen-1121/
Gen 11:22, https://tips.translation.bible/tip_verse/gen-1122/
Gen 11:23, https://tips.translation.bible/tip_verse/gen-1123/
Gen 11:24, https://tips.translation.bible/tip_verse/gen-1124/
Gen 11:25, https://tips.translation.bible/tip_verse/gen-1125/
Gen 11:26, https://tips.translation.bible/tip_verse/gen-1126/
Gen 11:27, https://tips.translation.bible/tip_verse/gen-1127/
Gen 11:28, https://tips.translation.bible/tip_verse/gen-1128/
Gen 11:29, https://tips.translation.bible/tip_verse/gen-1129/
Gen 11:30, https://tips.translation.bible/tip_verse/gen-1130/
Gen 11:31, https://tips.translation.bible/tip_verse/gen-1131/
Gen 11:32, https://tips.translation.bible/tip_verse/gen-1132/
Gen 12:1, https://tips.translation.bible/tip_verse/gen-12-1/
Gen 12:2, https://tips.translation.bible/tip_verse/gen-12-2/
Gen 12:3, https://tips.translation.bible/tip_verse/gen-12-3/
Gen 12:4, https://tips.translation.bible/tip_verse/gen-124/
Gen 12:5, https://tips.translation.bible/tip_verse/gen-12-5/
Gen 12:6, https://tips.translation.bible/tip_verse/gen-12-6/
Gen 12:7, https://tips.translation.bible/tip_verse/gen-12-7/
Gen 12:8, https://tips.translation.bible/tip_verse/gen-128/
Gen 12:9, https://tips.translation.bible/tip_verse/gen-12-9/
Gen 12:10, https://tips.translation.bible/tip_verse/gen-1210/
Gen 12:11, https://tips.translation.bible/tip_verse/gen-1211/
Gen 12:12, https://tips.translation.bible/tip_verse/gen-1212/
Gen 12:13, https://tips.translation.bible/tip_verse/gen-1213/
Gen 12:14, https://tips.translation.bible/tip_verse/gen-1214/
Gen 12:15, https://tips.translation.bible/tip_verse/gen-1215/
Gen 12:16, https://tips.translation.bible/tip_verse/gen-1216/
Gen 12:17, https://tips.translation.bible/tip_verse/gen-1217/
Gen 12:18, https://tips.translation.bible/tip_verse/gen-1218/
Gen 12:19, https://tips.translation.bible/tip_verse/gen-1219/
Gen 12:20, https://tips.translation.bible/tip_verse/gen-1220/
Gen 13:1, https://tips.translation.bible/tip_verse/gen-13-1/
Gen 13:2, https://tips.translation.bible/tip_verse/gen-132/
Gen 13:3, https://tips.translation.bible/tip_verse/gen-133/
Gen 13:4, https://tips.translation.bible/tip_verse/gen-134/
Gen 13:5, https://tips.translation.bible/tip_verse/gen-135/
Gen 13:6, https://tips.translation.bible/tip_verse/gen-136/
Gen 13:7, https://tips.translation.bible/tip_verse/gen-137/
Gen 13:8, https://tips.translation.bible/tip_verse/gen-138/
Gen 13:9, https://tips.translation.bible/tip_verse/gen-139/
Gen 13:10, https://tips.translation.bible/tip_verse/gen-1310/
Gen 13:11, https://tips.translation.bible/tip_verse/gen-1311/
Gen 13:12, https://tips.translation.bible/tip_verse/gen-1312/
Gen 13:13, https://tips.translation.bible/tip_verse/gen-1313/
Gen 13:14, https://tips.translation.bible/tip_verse/gen-1314/
Gen 13:15, https://tips.translation.bible/tip_verse/gen-1315/
Gen 13:16, https://tips.translation.bible/tip_verse/gen-1316/
Gen 13:17, https://tips.translation.bible/tip_verse/gen-1317/
Gen 13:18, https://tips.translation.bible/tip_verse/gen-1318/
Gen 14:1, https://tips.translation.bible/tip_verse/gen-141/
Gen 14:2, https://tips.translation.bible/tip_verse/gen-142/
Gen 14:3, https://tips.translation.bible/tip_verse/gen-143/
Gen 14:4, https://tips.translation.bible/tip_verse/gen-144/
Gen 14:5, https://tips.translation.bible/tip_verse/gen-145/
Gen 14:6, https://tips.translation.bible/tip_verse/gen-146/
Gen 14:7, https://tips.translation.bible/tip_verse/gen-147/
Gen 14:8, https://tips.translation.bible/tip_verse/gen-148/
Gen 14:9, https://tips.translation.bible/tip_verse/gen-149/
Gen 14:10, https://tips.translation.bible/tip_verse/gen-1410/
Gen 14:11, https://tips.translation.bible/tip_verse/gen-1411/
Gen 14:12, https://tips.translation.bible/tip_verse/gen-1412/
Gen 14:13, https://tips.translation.bible/tip_verse/gen-1413/
Gen 14:14, https://tips.translation.bible/tip_verse/gen-1414/
Gen 14:15, https://tips.translation.bible/tip_verse/gen-1415/
Gen 14:16, https://tips.translation.bible/tip_verse/gen-1416/
Gen 14:17, https://tips.translation.bible/tip_verse/gen-1417/
Gen 14:18, https://tips.translation.bible/tip_verse/gen-1418/
Gen 14:19, https://tips.translation.bible/tip_verse/gen-1419/
Gen 14:20, https://tips.translation.bible/tip_verse/gen-1420/
Gen 14:21, https://tips.translation.bible/tip_verse/gen-1421/
Gen 14:22, https://tips.translation.bible/tip_verse/gen-1422/
Gen 14:23, https://tips.translation.bible/tip_verse/gen-1423/
Gen 14:24, https://tips.translation.bible/tip_verse/gen-1424/
Gen 15:1, https://tips.translation.bible/tip_verse/gen-151/
Gen 15:2, https://tips.translation.bible/tip_verse/gen-152/
Gen 15:3, https://tips.translation.bible/tip_verse/gen-153/
Gen 15:4, https://tips.translation.bible/tip_verse/gen-154/
Gen 15:5, https://tips.translation.bible/tip_verse/gen-155/
Gen 15:6, https://tips.translation.bible/tip_verse/gen-156/
Gen 15:7, https://tips.translation.bible/tip_verse/gen-157/
Gen 15:8, https://tips.translation.bible/tip_verse/gen-158/
Gen 15:9, https://tips.translation.bible/tip_verse/gen-159/
Gen 15:10, https://tips.translation.bible/tip_verse/gen-1510/
Gen 15:11, https://tips.translation.bible/tip_verse/gen-1511/
Gen 15:12, https://tips.translation.bible/tip_verse/gen-1512/
Gen 15:13, https://tips.translation.bible/tip_verse/gen-1513/
Gen 15:14, https://tips.translation.bible/tip_verse/gen-1514/
Gen 15:15, https://tips.translation.bible/tip_verse/gen-1515/
Gen 15:16, https://tips.translation.bible/tip_verse/gen-1516/
Gen 15:17, https://tips.translation.bible/tip_verse/gen-1517/
Gen 15:18, https://tips.translation.bible/tip_verse/gen-1518/
Gen 15:19, https://tips.translation.bible/tip_verse/gen-1519/
Gen 15:20, https://tips.translation.bible/tip_verse/gen-1520/
Gen 15:21, https://tips.translation.bible/tip_verse/gen-1521/
Gen 16:1, https://tips.translation.bible/tip_verse/gen-161/
Gen 16:2, https://tips.translation.bible/tip_verse/gen-162/
Gen 16:3, https://tips.translation.bible/tip_verse/gen-163/
Gen 16:4, https://tips.translation.bible/tip_verse/gen-164/
Gen 16:5, https://tips.translation.bible/tip_verse/gen-165/
Gen 16:6, https://tips.translation.bible/tip_verse/gen-166/
Gen 16:7, https://tips.translation.bible/tip_verse/gen-167/
Gen 16:8, https://tips.translation.bible/tip_verse/gen-168/
Gen 16:9, https://tips.translation.bible/tip_verse/gen-169/
Gen 16:10, https://tips.translation.bible/tip_verse/gen-1610/
Gen 16:11, https://tips.translation.bible/tip_verse/gen-1611/
Gen 16:12, https://tips.translation.bible/tip_verse/gen-1612/
Gen 16:13, https://tips.translation.bible/tip_verse/gen-1613/
Gen 16:14, https://tips.translation.bible/tip_verse/gen-1614/
Gen 16:15, https://tips.translation.bible/tip_verse/gen-1615/
Gen 16:16, https://tips.translation.bible/tip_verse/gen-1616/
Gen 17:1, https://tips.translation.bible/tip_verse/gen-171/
Gen 17:2, https://tips.translation.bible/tip_verse/gen-172/
Gen 17:3, https://tips.translation.bible/tip_verse/gen-173/
Gen 17:4, https://tips.translation.bible/tip_verse/gen-174/
Gen 17:5, https://tips.translation.bible/tip_verse/gen-175/
Gen 17:6, https://tips.translation.bible/tip_verse/gen-176/
Gen 17:7, https://tips.translation.bible/tip_verse/gen-177/
Gen 17:8, https://tips.translation.bible/tip_verse/gen-178/
Gen 17:9, https://tips.translation.bible/tip_verse/gen-179/
Gen 17:10, https://tips.translation.bible/tip_verse/gen-1710/
Gen 17:11, https://tips.translation.bible/tip_verse/gen-1711/
Gen 17:12, https://tips.translation.bible/tip_verse/gen-1712/
Gen 17:13, https://tips.translation.bible/tip_verse/gen-1713/
Gen 17:14, https://tips.translation.bible/tip_verse/gen-1714/
Gen 17:15, https://tips.translation.bible/tip_verse/gen-1715/
Gen 17:16, https://tips.translation.bible/tip_verse/gen-1716/
Gen 17:17, https://tips.translation.bible/tip_verse/gen-1717/
Gen 17:18, https://tips.translation.bible/tip_verse/gen-1718/
Gen 17:19, https://tips.translation.bible/tip_verse/gen-1719/
Gen 17:20, https://tips.translation.bible/tip_verse/gen-1720/
Gen 17:21, https://tips.translation.bible/tip_verse/gen-1721/
Gen 17:22, https://tips.translation.bible/tip_verse/gen-1722/
Gen 17:23, https://tips.translation.bible/tip_verse/gen-1723/
Gen 17:24, https://tips.translation.bible/tip_verse/gen-1724/
Gen 17:25, https://tips.translation.bible/tip_verse/gen-1725/
Gen 17:26, https://tips.translation.bible/tip_verse/gen-1726/
Gen 17:27, https://tips.translation.bible/tip_verse/gen-1727/
Gen 18:1, https://tips.translation.bible/tip_verse/gen-181/
Gen 18:2, https://tips.translation.bible/tip_verse/gen-182/
Gen 18:3, https://tips.translation.bible/tip_verse/gen-183/
Gen 18:4, https://tips.translation.bible/tip_verse/gen-184/
Gen 18:5, https://tips.translation.bible/tip_verse/gen-185/
Gen 18:6, https://tips.translation.bible/tip_verse/gen-186/
Gen 18:7, https://tips.translation.bible/tip_verse/gen-187/
Gen 18:8, https://tips.translation.bible/tip_verse/gen-188/
Gen 18:9, https://tips.translation.bible/tip_verse/gen-189/
Gen 18:10, https://tips.translation.bible/tip_verse/gen-1810/
Gen 18:11, https://tips.translation.bible/tip_verse/gen-1811/
Gen 18:12, https://tips.translation.bible/tip_verse/gen-1812/
Gen 18:13, https://tips.translation.bible/tip_verse/gen-1813/
Gen 18:14, https://tips.translation.bible/tip_verse/gen-1814/
Gen 18:15, https://tips.translation.bible/tip_verse/gen-1815/
Gen 18:16, https://tips.translation.bible/tip_verse/gen-1816/
Gen 18:17, https://tips.translation.bible/tip_verse/gen-1817/
Gen 18:18, https://tips.translation.bible/tip_verse/gen-1818/
Gen 18:19, https://tips.translation.bible/tip_verse/gen-1819/
